zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
13697,US,NY,New York,St. Lawrence,44.7583,-74.8066,KPTD,44.67670059,-74.9484024,14.417465841672138
13699,US,NY,New York,St. Lawrence,44.6698,-74.9813,KPTD,44.67670059,-74.9484024,2.712144264637052
13730,US,NY,New York,Chenango,42.2417,-75.5366,8NY3,42.268699645996094,-75.55970001220703,3.553561079495675
13731,US,NY,New York,Delaware,42.1569,-74.7887,NY48,42.33810043334961,-74.7490005493164,20.411831572022102
13732,US,NY,New York,Tioga,42.0556,-76.1519,KCZG,42.078499,-76.096296,5.248893491987896
13733,US,NY,New York,Chenango,42.312,-75.4894,KN23,42.302600860596,-75.41600036621101,6.125738378411916
13734,US,NY,New York,Tioga,42.0695,-76.3983,US-0048,42.13899994,-76.38580322,7.796505696116643
13736,US,NY,New York,Tioga,42.3074,-76.192,0NK6,42.43840026855469,-76.08879852294922,16.85400873286852
13737,US,NY,New York,Broome,42.0805,-76.0973,KCZG,42.078499,-76.096296,0.2374291793942046
13738,US,NY,New York,Cortland,42.5673,-76.1238,KN03,42.59260178,-76.21489716,7.971697324270251
13739,US,NY,New York,Delaware,42.3522,-74.8071,NY48,42.33810043334961,-74.7490005493164,5.025661157920685
13740,US,NY,New York,Delaware,42.2709,-74.7661,NY48,42.33810043334961,-74.7490005493164,7.603512940798626
13743,US,NY,New York,Tioga,42.2063,-76.3322,US-0048,42.13899994,-76.38580322,8.689944113343282
13744,US,NY,New York,Broome,42.2568,-75.9087,KBGM,42.20869827,-75.97979736,7.929180792245653
13745,US,NY,New York,Broome,42.1738,-75.8728,1NK8,42.19169998168945,-75.84130096435547,3.2707408466855044
13746,US,NY,New York,Broome,42.2778,-75.8462,4N7,42.30419921875,-75.78710174560547,5.678684852450433
13747,US,NY,New York,Otsego,42.5051,-74.9821,NY25,42.4500999451,-75.0162963867,6.728090094752114
13748,US,NY,New York,Broome,42.0454,-75.8076,5N5,42.00040054321289,-75.76020050048828,6.353539110673704
13749,US,NY,New York,Broome,42.0156,-75.7905,5N5,42.00040054321289,-75.76020050048828,3.020549345236532
13750,US,NY,New York,Delaware,42.4711,-74.8357,NY02,42.487300872802734,-74.78019714355469,4.895242566408254
13751,US,NY,New York,Delaware,42.4508,-74.9013,5NY1,42.39979934692383,-74.90630340576172,5.685864355197263
13752,US,NY,New York,Delaware,42.2884,-75.1051,7NK6,42.29169845581055,-75.06670379638672,3.179551570167776
13753,US,NY,New York,Delaware,42.2937,-74.9207,9NY6,42.324798583984375,-74.98629760742188,6.407403747384084
13754,US,NY,New York,Broome,42.0666,-75.4287,NK68,42.051627,-75.316823,9.385102330501454
13755,US,NY,New York,Delaware,42.0716,-75.0152,2NK7,42.157901763916016,-75.14790344238281,14.55693563700591
13756,US,NY,New York,Delaware,42.0039,-75.1226,NK68,42.051627,-75.316823,16.897422614903455
13757,US,NY,New York,Delaware,42.4101,-74.8987,5NY1,42.39979934692383,-74.90630340576172,1.304464762381382
13758,US,NY,New York,Chenango,42.5835,-75.7219,KOIC,42.566600799561,-75.524101257324,16.304998909015573
13760,US,NY,New York,Broome,42.1506,-76.0551,KCZG,42.078499,-76.096296,8.707657630201181
13761,US,NY,New York,Broome,42.0984,-76.0494,KCZG,42.078499,-76.096296,4.457837025398397
13762,US,NY,New York,Broome,42.1129,-76.021,KCZG,42.078499,-76.096296,7.295831353762929
13763,US,NY,New York,Broome,42.0984,-76.0494,KCZG,42.078499,-76.096296,4.457837025398397
13774,US,NY,New York,Delaware,41.9654,-75.1594,NK68,42.051627,-75.316823,16.158743785654355
13775,US,NY,New York,Delaware,42.3421,-75.1485,7NK6,42.29169845581055,-75.06670379638672,8.75442450326356
13776,US,NY,New York,Otsego,42.4715,-75.3257,21NK,42.552799,-75.191102,14.263100743783326
13777,US,NY,New York,Broome,42.2573,-75.9805,KBGM,42.20869827,-75.97979736,5.404575408308046
13778,US,NY,New York,Chenango,42.3401,-75.7342,4N7,42.30419921875,-75.78710174560547,5.903572705440843
13780,US,NY,New York,Chenango,42.4269,-75.4823,KN23,42.302600860596,-75.41600036621101,14.856066889310318
13782,US,NY,New York,Delaware,42.1787,-74.9984,2NK7,42.157901763916016,-75.14790344238281,12.536487181866445
13783,US,NY,New York,Delaware,41.9914,-75.2647,NK68,42.051627,-75.316823,7.9616435971889485
13784,US,NY,New York,Cortland,42.4262,-76.2266,0NK6,42.43840026855469,-76.08879852294922,11.39046894188706
13786,US,NY,New York,Delaware,42.4499,-74.6871,NY02,42.487300872802734,-74.78019714355469,8.695121610145007
13787,US,NY,New York,Broome,42.1823,-75.6545,8NY3,42.268699645996094,-75.55970001220703,12.378609440549985
13788,US,NY,New York,Delaware,42.3594,-74.6759,NY48,42.33810043334961,-74.7490005493164,6.45738375861204
13790,US,NY,New York,Broome,42.1267,-75.9685,KBGM,42.20869827,-75.97979736,9.16520787472866
13794,US,NY,New York,Broome,42.4028,-76.0366,0NK6,42.43840026855469,-76.08879852294922,5.833463074107738
13795,US,NY,New York,Broome,42.0695,-75.7967,5N5,42.00040054321289,-75.76020050048828,8.253675318121676
13796,US,NY,New York,Otsego,42.5383,-75.1279,KN66,42.52470016,-75.06439972,5.418523379671486
13797,US,NY,New York,Broome,42.3409,-76.0302,0NK6,42.43840026855469,-76.08879852294922,11.861647256255491
13801,US,NY,New York,Chenango,42.5068,-75.7623,KOIC,42.566600799561,-75.524101257324,20.618120575881385
13802,US,NY,New York,Broome,42.2538,-76.0464,KBGM,42.20869827,-75.97979736,7.431072963177772
13803,US,NY,New York,Cortland,42.4527,-76.0395,0NK6,42.43840026855469,-76.08879852294922,4.346376734954614
13804,US,NY,New York,Delaware,42.2102,-75.3739,73NY,42.265767,-75.31003299999999,8.113052097351275
13806,US,NY,New York,Delaware,42.3734,-74.965,5NY1,42.39979934692383,-74.90630340576172,5.644170174783677
13807,US,NY,New York,Otsego,42.6148,-74.9685,K23,42.6291999817,-74.89099884030001,6.540283229021427
13808,US,NY,New York,Otsego,42.5478,-75.2448,21NK,42.552799,-75.191102,4.433682547677773
13809,US,NY,New York,Chenango,42.4081,-75.4003,KN23,42.302600860596,-75.41600036621101,11.801695870361023
13810,US,NY,New York,Otsego,42.6068,-75.1264,21NK,42.552799,-75.191102,8.007505413855357
13811,US,NY,New York,Tioga,42.2281,-76.1625,KBGM,42.20869827,-75.97979736,15.199394510813546
13812,US,NY,New York,Tioga,42.0301,-76.354,US-0048,42.13899994,-76.38580322,12.39027685164704
13813,US,NY,New York,Broome,42.1625,-75.5484,8NY3,42.268699645996094,-75.55970001220703,11.845472665550128
13814,US,NY,New York,Chenango,42.6036,-75.5282,KOIC,42.566600799561,-75.524101257324,4.127785597440663
13815,US,NY,New York,Chenango,42.5414,-75.5274,KOIC,42.566600799561,-75.524101257324,2.8151980388725137
13820,US,NY,New York,Otsego,42.4625,-75.0491,NY25,42.4500999451,-75.0162963867,3.023828570474084
13825,US,NY,New York,Otsego,42.4133,-75.2079,21NK,42.552799,-75.191102,15.572624895685948
13826,US,NY,New York,Broome,42.1121,-75.6396,5N5,42.00040054321289,-75.76020050048828,15.918730605611088
13827,US,NY,New York,Tioga,42.1138,-76.2528,US-0048,42.13899994,-76.38580322,11.320980900032506
13830,US,NY,New York,Chenango,42.4379,-75.5673,NY73,42.31809997558594,-75.5990982055664,13.574808162206704
13832,US,NY,New York,Chenango,42.6336,-75.6172,KOIC,42.566600799561,-75.524101257324,10.656858748600376
13833,US,NY,New York,Broome,42.1958,-75.7591,1NK8,42.19169998168945,-75.84130096435547,6.787196989632355
13834,US,NY,New York,Otsego,42.5304,-74.9671,KN66,42.52470016,-75.06439972,7.998411328657648
13835,US,NY,New York,Tioga,42.3945,-76.1865,0NK6,42.43840026855469,-76.08879852294922,9.389134088738091
13838,US,NY,New York,Delaware,42.3074,-75.3908,KN23,42.302600860596,-75.41600036621101,2.1399980777342553
13839,US,NY,New York,Delaware,42.2441,-75.2871,73NY,42.265767,-75.31003299999999,3.060545694731906
13840,US,NY,New York,Tioga,42.0395,-76.4004,US-0048,42.13899994,-76.38580322,11.129260491301492
13841,US,NY,New York,Chenango,42.3989,-75.8237,4N7,42.30419921875,-75.78710174560547,10.951305727187712
13842,US,NY,New York,Delaware,42.376999999999995,-74.7259,NY48,42.33810043334961,-74.7490005493164,4.723586162400038
13843,US,NY,New York,Chenango,42.5295,-75.3852,KOIC,42.566600799561,-75.524101257324,12.103350772302022
13844,US,NY,New York,Chenango,42.6053,-75.633,KOIC,42.566600799561,-75.524101257324,9.899569624000609
13845,US,NY,New York,Tioga,42.0562,-76.348,US-0048,42.13899994,-76.38580322,9.720904316991572
13846,US,NY,New York,Delaware,42.363,-75.0588,9NY6,42.324798583984375,-74.98629760742188,7.317759064356887
13847,US,NY,New York,Delaware,42.2037,-75.2793,73NY,42.265767,-75.31003299999999,7.350720956513505
13848,US,NY,New York,Broome,42.2147,-75.7277,1NK8,42.19169998168945,-75.84130096435547,9.700464721785206
13849,US,NY,New York,Otsego,42.3252,-75.3366,73NY,42.265767,-75.31003299999999,6.960527596262724
13850,US,NY,New York,Broome,42.0771,-76.0118,KCZG,42.078499,-76.096296,6.975428410428455
13851,US,NY,New York,Broome,42.0851,-76.0538,KCZG,42.078499,-76.096296,3.583079763634689
13856,US,NY,New York,Delaware,42.1756,-75.1532,2NK7,42.157901763916016,-75.14790344238281,2.0157873579432373
13859,US,NY,New York,Otsego,42.3709,-75.2486,73NY,42.265767,-75.31003299999999,12.73477249450635
13860,US,NY,New York,Delaware,42.4459,-74.9632,NY25,42.4500999451,-75.0162963867,4.381499493526621
13861,US,NY,New York,Otsego,42.5011,-75.1409,KN66,42.52470016,-75.06439972,6.7973044962261
13862,US,NY,New York,Broome,42.3384,-75.9522,4N7,42.30419921875,-75.78710174560547,14.09629417042474
13863,US,NY,New York,Cortland,42.452,-75.9014,0NK6,42.43840026855469,-76.08879852294922,15.450847054011291
13864,US,NY,New York,Tioga,42.3029,-76.3897,11NY,42.20899963378906,-76.44969940185547,11.55003711210465
13865,US,NY,New York,Broome,42.0759,-75.6405,5N5,42.00040054321289,-75.76020050048828,12.969176656785113
13901,US,NY,New York,Broome,42.1463,-75.8865,1NK8,42.19169998168945,-75.84130096435547,6.273811649464005
13902,US,NY,New York,Broome,42.1054,-75.8876,1NK8,42.19169998168945,-75.84130096435547,10.32736391515058
13903,US,NY,New York,Broome,42.0811,-75.8977,3NY5,42.02370071411133,-75.95709991455078,8.049198890381328
13904,US,NY,New York,Broome,42.1171,-75.8653,1NK8,42.19169998168945,-75.84130096435547,8.527782251018078
13905,US,NY,New York,Broome,42.1151,-75.9309,3NY5,42.02370071411133,-75.95709991455078,10.390686039953652
14001,US,NY,New York,Erie,43.0249,-78.5084,K9G3,43.021099090576,-78.482498168945,2.147618966449039
14004,US,NY,New York,Erie,42.8984,-78.5257,KBQR,42.92229843,-78.61229706,7.536619013462408
14005,US,NY,New York,Genesee,42.9159,-78.2589,8NK4,42.94329833984375,-78.13829803466797,10.280696433837859
14006,US,NY,New York,Erie,42.6366,-79.0497,4NK3,42.67250061035156,-78.96700286865234,7.853149655313441
14008,US,NY,New York,Niagara,43.3105,-78.6372,D80,43.320899963378906,-78.72889709472656,7.508228522845767
14009,US,NY,New York,Wyoming,42.563,-78.4134,KD23,42.56669998168945,-78.42610168457031,1.1186279920051572
14010,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14011,US,NY,New York,Wyoming,42.8499,-78.2798,6NK1,42.75640106201172,-78.17559814453125,13.429738545338246
14012,US,NY,New York,Niagara,43.3368,-78.542,D80,43.320899963378906,-78.72889709472656,15.220432210401318
14013,US,NY,New York,Genesee,43.0807,-78.3951,88NY,43.157798767089844,-78.3583984375,9.075785423494516
14020,US,NY,New York,Genesee,43.0003,-78.1929,KGVQ,43.03170013,-78.16760254,4.052275294527592
14021,US,NY,New York,Genesee,42.9981,-78.1848,KGVQ,43.03170013,-78.16760254,3.989223396003792
14024,US,NY,New York,Wyoming,42.5799,-78.2581,NY79,42.59669876098633,-78.34030151367188,6.983914924610078
14025,US,NY,New York,Erie,42.6314,-78.7391,3NY9,42.664398193359375,-78.67310333251953,6.526738408082444
14026,US,NY,New York,Erie,42.941,-78.688,KBUF,42.94049835,-78.73220062,3.5984158425130315
14027,US,NY,New York,Erie,42.5707,-79.0308,6NK4,42.597801208496094,-78.96890258789062,5.895917960844855
14028,US,NY,New York,Niagara,43.3221,-78.7141,D80,43.320899963378906,-78.72889709472656,1.2044405279569441
14029,US,NY,New York,Allegany,42.4743,-78.2474,NY79,42.59669876098633,-78.34030151367188,15.594102487052327
14030,US,NY,New York,Erie,42.5605,-78.5025,85NY,42.57839965820313,-78.5199966430664,2.452434099503184
14031,US,NY,New York,Erie,42.981,-78.6162,KBQR,42.92229843,-78.61229706,6.53504126047269
14032,US,NY,New York,Erie,43.0362,-78.639,NK19,43.06119918823242,-78.6613998413086,3.322683470492366
14033,US,NY,New York,Erie,42.6551,-78.6921,3NY9,42.664398193359375,-78.67310333251953,1.8660105632617716
14034,US,NY,New York,Erie,42.5001,-78.893,D59,42.50389862060547,-78.95059967041016,4.740810265024273
14035,US,NY,New York,Erie,42.4906,-78.8499,D59,42.50389862060547,-78.95059967041016,8.387258285914655
14036,US,NY,New York,Genesee,42.9777,-78.3929,K9G3,43.021099090576,-78.482498168945,8.739579156088464
14037,US,NY,New York,Wyoming,42.8112,-78.4481,95NY,42.78919982910156,-78.47640228271484,3.3639746240427963
14038,US,NY,New York,Erie,42.9473,-78.4744,K9G3,43.021099090576,-78.482498168945,8.232481652692487
14039,US,NY,New York,Wyoming,42.8263,-78.1749,6NK1,42.75640106201172,-78.17559814453125,7.77261604994873
14040,US,NY,New York,Genesee,42.8948,-78.3878,95NY,42.78919982910156,-78.47640228271484,13.786364710661042
14041,US,NY,New York,Cattaraugus,42.4086,-78.9844,NY27,42.37089920043945,-79.0094985961914,4.671482375240862
14042,US,NY,New York,Cattaraugus,42.4926,-78.4793,KD23,42.56669998168945,-78.42610168457031,9.321627859074933
14043,US,NY,New York,Erie,42.905,-78.7041,KBUF,42.94049835,-78.73220062,4.562460240865712
14047,US,NY,New York,Erie,42.6974,-78.9834,4NK3,42.67250061035156,-78.96700286865234,3.076030993250338
14048,US,NY,New York,Chautauqua,42.4877,-79.3283,KDKK,42.49330139,-79.27200317,4.657830947780849
14051,US,NY,New York,Erie,43.0429,-78.6988,D51,43.06669998168945,-78.68309783935547,2.937908614432663
14052,US,NY,New York,Erie,42.7701,-78.602,NK12,42.76950073242188,-78.5469970703125,4.49021019615281
14054,US,NY,New York,Genesee,42.9166,-78.1342,8NK4,42.94329833984375,-78.13829803466797,2.9874095847539213
14055,US,NY,New York,Erie,42.5466,-78.611,NY00,42.56669998168945,-78.55609893798828,5.02159613439331
14056,US,NY,New York,Genesee,42.9912,-78.3122,KGVQ,43.03170013,-78.16760254,12.589873190328689
14057,US,NY,New York,Erie,42.6506,-78.8781,4G2,42.70090103149414,-78.91480255126953,6.347192617718274
14058,US,NY,New York,Genesee,43.0897,-78.1704,KGVQ,43.03170013,-78.16760254,6.453294577552695
14059,US,NY,New York,Erie,42.833999999999996,-78.6343,9G0,42.86199951171875,-78.71659851074219,7.396466759999172
14060,US,NY,New York,Cattaraugus,42.4276,-78.3608,KD23,42.56669998168945,-78.42610168457031,16.36757466544382
14061,US,NY,New York,Erie,42.5946,-79.084,6NK4,42.597801208496094,-78.96890258789062,9.428049026695481
14062,US,NY,New York,Chautauqua,42.4482,-79.1607,KDKK,42.49330139,-79.27200317,10.415879202023708
14063,US,NY,New York,Chautauqua,42.4333,-79.3339,KDKK,42.49330139,-79.27200317,8.384109000421613
14065,US,NY,New York,Cattaraugus,42.4897,-78.3501,KD23,42.56669998168945,-78.42610168457031,10.587490208514653
14066,US,NY,New York,Wyoming,42.619,-78.1795,NY79,42.59669876098633,-78.34030151367188,13.391585067856148
14067,US,NY,New York,Niagara,43.2106,-78.5745,9G5,43.18199920654297,-78.55780029296875,3.4563901088860027
14068,US,NY,New York,Erie,43.023999999999994,-78.7532,78NY,43.05559921264648,-78.81610107421875,6.203080561740062
14069,US,NY,New York,Erie,42.6001,-78.6386,NY40,42.610599517822266,-78.59559631347656,3.708146134939265
14070,US,NY,New York,Cattaraugus,42.4712,-78.9339,D59,42.50389862060547,-78.95059967041016,3.8852286964650506
14072,US,NY,New York,Erie,43.0183,-78.9591,NY49,42.99280166625977,-78.98639678955078,3.6007908747924353
14075,US,NY,New York,Erie,42.7334,-78.8389,4G2,42.70090103149414,-78.91480255126953,7.177098916961658
14080,US,NY,New York,Erie,42.6396,-78.5439,NY40,42.610599517822266,-78.59559631347656,5.318710830351566
14081,US,NY,New York,Chautauqua,42.5739,-79.0596,6NK4,42.597801208496094,-78.96890258789062,7.886589439357395
14082,US,NY,New York,Wyoming,42.6634,-78.3925,NK81,42.633399963378906,-78.35530090332031,4.514868919438033
14083,US,NY,New York,Wyoming,42.6769,-78.441,92NY,42.75199890136719,-78.4614028930664,8.515362204041477
14085,US,NY,New York,Erie,42.7215,-78.9327,4G2,42.70090103149414,-78.91480255126953,2.7174798461575755
14086,US,NY,New York,Erie,42.9017,-78.6631,KBQR,42.92229843,-78.61229706,4.729036900941633
14091,US,NY,New York,Erie,42.5404,-78.9212,D59,42.50389862060547,-78.95059967041016,4.720030396171456
14092,US,NY,New York,Niagara,43.1722,-79.0215,NY24,43.12779998779297,-78.97000122070312,6.467489973466916
14094,US,NY,New York,Niagara,43.16,-78.6923,0G0,43.103199,-78.7033,6.378748662166709
14095,US,NY,New York,Niagara,43.1706,-78.6903,59NY,43.23059844970703,-78.69000244140625,6.671566812121974
14098,US,NY,New York,Orleans,43.3233,-78.3811,NY01,43.22090148925781,-78.31500244140625,12.581041973485418
14101,US,NY,New York,Cattaraugus,42.4083,-78.5059,NK27,42.48899841308594,-78.63480377197266,13.870090831323935
14102,US,NY,New York,Erie,42.8332,-78.5587,NK12,42.76950073242188,-78.5469970703125,7.147097821256942
14103,US,NY,New York,Orleans,43.2184,-78.3874,66NY,43.20280075073242,-78.35389709472656,3.2219506072320643
14105,US,NY,New York,Niagara,43.2183,-78.4841,9G5,43.18199920654297,-78.55780029296875,7.209797223500295
14107,US,NY,New York,Niagara,43.1851,-78.9837,NY24,43.12779998779297,-78.97000122070312,6.467639807527012
14108,US,NY,New York,Niagara,43.2724,-78.707,59NY,43.23059844970703,-78.69000244140625,4.847690111371574
14109,US,NY,New York,Niagara,43.138000000000005,-79.0342,NY24,43.12779998779297,-78.97000122070312,5.33155455819337
14110,US,NY,New York,Erie,42.6856,-78.7767,3NY9,42.664398193359375,-78.67310333251953,8.791206476361328
14111,US,NY,New York,Erie,42.5896,-78.9107,6NK4,42.597801208496094,-78.96890258789062,4.8508684000484825
14112,US,NY,New York,Erie,42.6917,-78.9927,4NK3,42.67250061035156,-78.96700286865234,2.9949911998433225
14113,US,NY,New York,Wyoming,42.6776,-78.33800000000001,NK81,42.633399963378906,-78.35530090332031,5.114408406447627
14120,US,NY,New York,Niagara,43.0498,-78.851,78NY,43.05559921264648,-78.81610107421875,2.9080401148108934
14125,US,NY,New York,Genesee,43.0717,-78.2702,KGVQ,43.03170013,-78.16760254,9.448800560930202
14126,US,NY,New York,Niagara,43.3304,-78.7267,D80,43.320899963378906,-78.72889709472656,1.071201932832573
14127,US,NY,New York,Erie,42.7639,-78.7518,9G0,42.86199951171875,-78.71659851074219,11.279759245751062
14129,US,NY,New York,Cattaraugus,42.4723,-78.9981,D59,42.50389862060547,-78.95059967041016,5.245530507663082
14130,US,NY,New York,Wyoming,42.5565,-78.1528,NY79,42.59669876098633,-78.34030151367188,15.99026726440282
14131,US,NY,New York,Niagara,43.2286,-78.8982,63NY,43.26119995117188,-78.96530151367188,6.533023249898425
14132,US,NY,New York,Niagara,43.1419,-78.8785,KIAG,43.1072998046875,-78.94619750976562,6.707322945349417
14133,US,NY,New York,Cattaraugus,42.4891,-78.367,KD23,42.56669998168945,-78.42610168457031,9.894964068006992
14134,US,NY,New York,Erie,42.5323,-78.5172,NY00,42.56669998168945,-78.55609893798828,4.978452588119816
14135,US,NY,New York,Chautauqua,42.489,-79.23899999999999,KDKK,42.49330139,-79.27200317,2.747976416956461
14136,US,NY,New York,Chautauqua,42.5357,-79.1628,KDKK,42.49330139,-79.27200317,10.11628212052396
14138,US,NY,New York,Cattaraugus,42.3718,-79.0501,NY27,42.37089920043945,-79.0094985961914,3.3369077318507956
14139,US,NY,New York,Erie,42.7063,-78.5452,NK12,42.76950073242188,-78.5469970703125,7.029133157789306
14140,US,NY,New York,Erie,42.8072,-78.6676,9G0,42.86199951171875,-78.71659851074219,7.286503595715671
14141,US,NY,New York,Erie,42.52,-78.6847,35NY,42.51259994506836,-78.73529815673828,4.227877391280772
14143,US,NY,New York,Genesee,42.9829,-78.0898,20NY,43.0088996887207,-78.04309844970703,4.77326478091766
14144,US,NY,New York,Niagara,43.1995,-79.0425,63NY,43.26119995117188,-78.96530151367188,9.283703279924556
14145,US,NY,New York,Wyoming,42.7249,-78.4347,92NY,42.75199890136719,-78.4614028930664,3.719613051306405
14150,US,NY,New York,Erie,43.0028,-78.8547,78NY,43.05559921264648,-78.81610107421875,6.656762084100676
14151,US,NY,New York,Erie,43.0203,-78.8803,78NY,43.05559921264648,-78.81610107421875,6.529152183872413
14166,US,NY,New York,Chautauqua,42.4511,-79.4154,KDKK,42.49330139,-79.27200317,12.662701928318569
14167,US,NY,New York,Wyoming,42.7459,-78.3167,6NK1,42.75640106201172,-78.17559814453125,11.580185704168024
14168,US,NY,New York,Cattaraugus,42.5093,-78.9995,D59,42.50389862060547,-78.95059967041016,4.053244737727359
14169,US,NY,New York,Erie,42.7684,-78.53,NK12,42.76950073242188,-78.5469970703125,1.3928245727367043
14170,US,NY,New York,Erie,42.7053,-78.6779,3NY9,42.664398193359375,-78.67310333251953,4.56494174139806
14171,US,NY,New York,Cattaraugus,42.4315,-78.628,NK27,42.48899841308594,-78.63480377197266,6.417847537978572
14172,US,NY,New York,Niagara,43.2968,-78.8244,85N,43.266700744628906,-78.7677993774414,5.673989195545713
14173,US,NY,New York,Cattaraugus,42.5247,-78.4755,KD23,42.56669998168945,-78.42610168457031,6.179571764007016
14174,US,NY,New York,Niagara,43.2461,-79.0245,63NY,43.26119995117188,-78.96530151367188,5.079779396496952
14201,US,NY,New York,Erie,42.8967,-78.8846,KBUF,42.94049835,-78.73220062,13.331365384938207
14202,US,NY,New York,Erie,42.887,-78.8779,KBUF,42.94049835,-78.73220062,13.27301535032303
14203,US,NY,New York,Erie,42.8939,-78.8681,KBUF,42.94049835,-78.73220062,12.21955784131161
14204,US,NY,New York,Erie,42.88399999999999,-78.8597,9G0,42.86199951171875,-78.71659851074219,11.915275804807106
14205,US,NY,New York,Erie,42.8864,-78.8784,KBUF,42.94049835,-78.73220062,13.33943259362277
14206,US,NY,New York,Erie,42.8811,-78.8104,9G0,42.86199951171875,-78.71659851074219,7.933698396381324
14207,US,NY,New York,Erie,42.9491,-78.8978,NY49,42.99280166625977,-78.98639678955078,8.693333451434805
14208,US,NY,New York,Erie,42.9154,-78.8505,KBUF,42.94049835,-78.73220062,10.027885866185372
14209,US,NY,New York,Erie,42.913000000000004,-78.8656,KBUF,42.94049835,-78.73220062,11.283529080298251
14210,US,NY,New York,Erie,42.8614,-78.8205,9G0,42.86199951171875,-78.71659851074219,8.468818554416647
14211,US,NY,New York,Erie,42.9082,-78.8225,KBUF,42.94049835,-78.73220062,8.18269774729867
14212,US,NY,New York,Erie,42.8946,-78.8245,KBUF,42.94049835,-78.73220062,9.085113487906536
14213,US,NY,New York,Erie,42.9167,-78.8895,NY49,42.99280166625977,-78.98639678955078,11.566849931229278
14214,US,NY,New York,Erie,42.9414,-78.8374,KBUF,42.94049835,-78.73220062,8.563914298390486
14215,US,NY,New York,Erie,42.9335,-78.8115,KBUF,42.94049835,-78.73220062,6.502191811087483
14216,US,NY,New York,Erie,42.9499,-78.8599,KBUF,42.94049835,-78.73220062,10.446570786974215
14217,US,NY,New York,Erie,42.9719,-78.8769,NY49,42.99280166625977,-78.98639678955078,9.205375505745822
14218,US,NY,New York,Erie,42.8146,-78.8078,9G0,42.86199951171875,-78.71659851074219,9.114652702882143
14219,US,NY,New York,Erie,42.7863,-78.8264,4G2,42.70090103149414,-78.91480255126953,11.928440987457707
14220,US,NY,New York,Erie,42.8441,-78.8182,9G0,42.86199951171875,-78.71659851074219,8.518048595933315
14221,US,NY,New York,Erie,42.9685,-78.7492,KBUF,42.94049835,-78.73220062,3.407158155674418
14222,US,NY,New York,Erie,42.9164,-78.8763,KBUF,42.94049835,-78.73220062,12.034323319732906
14223,US,NY,New York,Erie,42.9731,-78.845,78NY,43.05559921264648,-78.81610107421875,9.469613253465322
14224,US,NY,New York,Erie,42.8371,-78.7484,9G0,42.86199951171875,-78.71659851074219,3.7929944368055075
14225,US,NY,New York,Erie,42.9255,-78.7481,KBUF,42.94049835,-78.73220062,2.111115220134309
14226,US,NY,New York,Erie,42.9744,-78.7949,KBUF,42.94049835,-78.73220062,6.343915355642483
14227,US,NY,New York,Erie,42.8853,-78.7462,9G0,42.86199951171875,-78.71659851074219,3.539993337665468
14228,US,NY,New York,Erie,43.0408,-78.7812,78NY,43.05559921264648,-78.81610107421875,3.278877172206887
14231,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14233,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14240,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14241,US,NY,New York,Erie,42.9383,-78.7441,KBUF,42.94049835,-78.73220062,0.9990128960696073
14260,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14261,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14263,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14264,US,NY,New York,Erie,42.8856,-78.8735,KBUF,42.94049835,-78.73220062,13.026031182245672
14265,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14267,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14269,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14270,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14272,US,NY,New York,Erie,42.7684,-78.8871,4G2,42.70090103149414,-78.91480255126953,7.8391533636079815
14273,US,NY,New York,Erie,42.755,-78.7849,4G2,42.70090103149414,-78.91480255126953,12.197272602895397
14276,US,NY,New York,Erie,42.8864,-78.8784,KBUF,42.94049835,-78.73220062,13.33943259362277
14280,US,NY,New York,Erie,42.8864,-78.8784,KBUF,42.94049835,-78.73220062,13.33943259362277
14301,US,NY,New York,Niagara,43.0955,-79.0414,NY24,43.12779998779297,-78.97000122070312,6.818409459017223
14302,US,NY,New York,Niagara,43.0945,-79.0567,NY24,43.12779998779297,-78.97000122070312,7.952457016177802
14303,US,NY,New York,Niagara,43.0878,-79.03699999999999,NY24,43.12779998779297,-78.97000122070312,7.0260354531929226
14304,US,NY,New York,Niagara,43.0908,-78.9644,KIAG,43.1072998046875,-78.94619750976562,2.35589917901756
14305,US,NY,New York,Niagara,43.1146,-79.0378,NY24,43.12779998779297,-78.97000122070312,5.695090433690947
